Time,Tgas
451.32,2147.588891
451.35,2061.302016
451.38,2045.802162
451.41,2060.119743
451.44,2133.467085
451.47,2176.260952
451.5,2076.621155
451.53,2149.633415
451.56,2034.745116
451.59,2127.591794
451.62,2183.392591
451.65,2026.936559
451.68,2009.348279
451.71,2148.998966
451.74,2085.958018
451.77,2173.770326
451.8,2085.618499
451.83,2044.075322
451.86,2179.504269
451.89,2030.237871
451.92,2038.084763
451.95,2063.417189
451.98,2114.573198
452.01,2032.682075
452.04,2180.129213
452.07,2182.274683
452.1,2138.983339
452.13,2092.305629
452.16,2073.24795
452.19,2093.907612
452.22,2172.031142
452.25,2184.532417
452.28,2057.220962
452.31,2197.916182
452.34,2066.697968
452.37,2012.901934
452.4,2140.850567
452.43,2159.041662
452.46,2150.335903
452.49,2098.051706
452.52,2109.642779
452.55,2176.530059
452.58,2109.019869
452.61,2022.500855
452.64,2106.708313
452.67,2144.347324
452.7,2002.981964
452.73,2157.973622
452.76,2069.327381
452.79,2199.995858
452.82,2127.427682
452.85,2086.05162
452.88,2015.684693
452.91,2138.735296
452.94,2051.243593
452.97,2079.575123
453,2125.311708
453.03,2012.858352
453.06,2136.13589
453.09,2036.594736
453.12,2050.372702
453.15,2065.120977
453.18,2017.651083
453.21,2157.567263
453.24,2158.415703
453.27,2048.760192
453.3,2080.074314
453.33,2111.56262
453.36,2052.36715
453.39,2084.169005
453.42,2193.079265
453.45,2162.209002
453.48,2145.299166
453.51,2024.130073
453.54,2042.477553
453.57,2016.172503
453.6,2015.68672
453.63,2030.238529
453.66,2069.633677
453.69,2020.67817
453.72,2141.538926
453.75,2075.169625
453.78,2061.336044
453.81,2168.575055
453.84,2110.675628
453.87,2122.762587
453.9,2082.302316
453.93,2037.57881
453.96,2094.208434
453.99,2000.45229
454.02,2152.452432
454.05,2088.529698
454.08,2079.57015
454.11,2097.335262
454.14,2058.639433
454.17,2156.499858
454.2,2034.781761
454.23,2175.397284
454.26,2192.840222
454.29,2123.674593
454.32,2129.097576
454.35,2150.710361
454.38,2114.852455
454.41,2051.627144
454.44,2023.56215
454.47,2083.652048
454.5,2188.018604
454.53,2014.614337
454.56,2159.036343
454.59,2027.025835
454.62,2023.693472
454.65,2121.495793
454.68,2020.980211
454.71,2115.008903
454.74,2167.811585
454.77,2132.698154
454.8,2072.902192
454.83,2194.571878
454.86,2096.600506
454.89,2194.180093
454.92,2094.734763
454.95,2101.569032
454.98,2127.794157
455.01,2091.929823
455.04,2044.229658
455.07,2060.72218
455.1,2165.621889
455.13,2140.268721
455.16,2150.712331
455.19,2004.189421
455.22,2182.879978
455.25,2004.571036
455.28,2021.606195
455.31,2182.546928
455.34,2080.971199
455.37,2119.561462
455.4,2028.087525
455.43,2039.448366
455.46,2190.722572
455.49,2118.54344
455.52,2121.20164
455.55,2008.024815
455.58,2162.287205
455.61,2186.560658
455.64,2092.474667
455.67,2142.635231
455.7,2001.394541
455.73,2053.612938
455.76,2180.251423
455.79,2165.388248
455.82,2188.341363
455.85,2035.646457
455.88,2006.492331
455.91,2063.36331
455.94,2187.955612
455.97,2047.26174
456,2066.344962
456.03,2164.268921
456.06,2138.30249
456.09,2070.460218
456.12,2088.730403
456.15,2034.787103
456.18,2064.760987
456.21,2008.358168
456.24,2017.827216
456.27,2196.224097
456.3,2041.01738
456.33,2191.797566
456.36,2039.114871
456.39,2034.74122
456.42,2149.882918
456.45,2170.997799
456.48,2128.067854
456.51,2096.097979
456.54,2038.148946
456.57,2145.310604
456.6,2199.077742
456.63,2138.704732
456.66,2042.890225
456.69,2104.995846
456.72,2086.574816
456.75,2123.833152
456.78,2151.65001
456.81,2109.009656
456.84,2062.245705
456.87,2016.890414
456.9,2121.227015
456.93,2001.859184
456.96,2188.400971
456.99,2195.209793
457.02,2088.245713
457.05,2180.206828
457.08,2055.000224
457.11,2137.096879
457.14,2134.246324
457.17,2184.409715
457.2,2041.540681
457.23,2119.686818
457.26,2094.042197
457.29,2161.510158
457.32,2088.177895
457.35,2091.35821
457.38,2113.488768
457.41,2025.038152
457.44,2123.5236
457.47,2054.475655
457.5,2133.418823
457.53,2124.035177
457.56,2060.019787
457.59,2040.320404
457.62,2121.8689
457.65,2051.805231
457.68,2063.665484
457.71,2075.453312
457.74,2172.591243
457.77,2066.536407
457.8,2038.270096
457.83,2176.025011
457.86,2031.226726
457.89,2125.584861
457.92,2123.230416
457.95,2044.85356
457.98,2145.025531
458.01,2138.518212
458.04,2048.688219
458.07,2195.280545
458.1,2046.560017
458.13,2092.8801
458.16,2034.332255
458.19,2144.124274
458.22,2119.071686
458.25,2096.549397
458.28,2098.169404
458.31,2081.989844
458.34,2092.62101
458.37,2002.964094
458.4,2061.400635
458.43,2146.866537
458.46,2000.151398
458.49,2077.665121
458.52,2163.219152
458.55,2183.298029
458.58,2076.229699
458.61,2161.385425
458.64,2158.805037
458.67,2199.372247
458.7,2001.014702
458.73,2024.397422
458.76,2014.514675
458.79,2019.820482
458.82,2176.460774
458.85,2043.520016
458.88,2043.243278
458.91,2067.528713
458.94,2086.926599
458.97,2189.15593
459,2186.48599
459.03,2076.884921
459.06,2024.360751
459.09,2169.285255
459.12,2127.581005
459.15,2082.600265
459.18,2180.532494
459.21,2094.361496
459.24,2093.25185
459.27,2187.798669
459.3,2197.444254
459.33,2039.726675
459.36,2059.867049
459.39,2016.932789
459.42,2102.779214
459.45,2189.956457
459.48,2115.353098
459.51,2072.926674
459.54,2041.696778
459.57,2120.821709
459.6,2171.325318
459.63,2118.375254
459.66,2140.162554
459.69,2098.955689
459.72,2166.936006
459.75,2195.64294
459.78,2110.270904
459.81,2192.914712
459.84,2039.237119
459.87,2009.979156
459.9,2052.102581
459.93,2033.206682
459.96,2058.912136
459.99,2125.706074
460.02,2178.135587
460.05,2104.480378
460.08,2119.444697
460.11,2050.869837
460.14,2153.946622
460.17,2169.164391
460.2,2115.73451
460.23,2197.426703
460.26,2060.972852
460.29,2029.611518
460.32,2132.356483
460.35,2086.160779
460.38,2154.073734
460.41,2146.485775
460.44,2038.827818
460.47,2116.712774
460.5,2186.205265
460.53,2114.446243
460.56,2177.739528
460.59,2000.364375
460.62,2143.479191
460.65,2040.577921
460.68,2174.506233
460.71,2119.717489
460.74,2109.864802
460.77,2013.109366
460.8,2060.562925
460.83,2093.275067
460.86,2197.411252
460.89,2080.408278
460.92,2133.889259
460.95,2066.265562
460.98,2059.792425
461.01,2178.08972
461.04,2026.518728
461.07,2194.898676
461.1,2032.228206
461.13,2177.288498
461.16,2084.729729
461.19,2048.932326
461.22,2121.567887
461.25,2164.530687
461.28,2160.721622
461.31,2096.503435
461.34,2004.865808
461.37,2195.687124
461.4,2089.658746
461.43,2006.562023
461.46,2089.691174
461.49,2058.670083
461.52,2085.297981
461.55,2084.102003
461.58,2070.902297
461.61,2063.931571
461.64,2115.440427
461.67,2124.520325
461.7,2090.712462
461.73,2109.68675
461.76,2141.282111
461.79,2119.679081
461.82,2082.174997
461.85,2019.809428
461.88,2099.693297
461.91,2153.768178
461.94,2076.28128
461.97,2117.770714
462,2076.458684
462.03,2149.766848
462.06,2197.78329
462.09,2043.430061
462.12,2114.034415
462.15,2175.151335
462.18,2080.442624
462.21,2098.807015
462.24,2086.845667
462.27,2168.132686
462.3,2100.643228
462.33,2102.834675
462.36,2085.032108
462.39,2108.128842
462.42,2155.769643
462.45,2011.659049
462.48,2009.464827
462.51,2087.641897
462.54,2036.377932
462.57,2116.705803
462.6,2043.307485
462.63,2099.065912
462.66,2176.052751
462.69,2064.725864
462.72,2070.436431
462.75,2179.964836
462.78,2107.928276
462.81,2051.801634
462.84,2193.542152
462.87,2069.920055
462.9,2023.425455
462.93,2169.768889
462.96,2160.2506
462.99,2196.9255
463.02,2029.57166
463.05,2010.876898
463.08,2187.315143
463.11,2193.077081
463.14,2182.975603
463.17,2105.178917
463.2,2179.661134
463.23,2101.787678
463.26,2173.10813
463.29,2126.265641
463.32,2145.504589
463.35,2057.640001
463.38,2013.46326
463.41,2069.245695
463.44,2116.99447
463.47,2117.971949
463.5,2133.875704
463.53,2054.984136
463.56,2122.81456
463.59,2073.883784
463.62,2154.397207
463.65,2045.370056
463.68,2164.333162
463.71,2112.659212
463.74,2153.406193
463.77,2119.091076
463.8,2199.546983
463.83,2153.966211
463.86,2009.428061
463.89,2087.09604
463.92,2153.826483
463.95,2059.452438
463.98,2173.516181
464.01,2027.638475
464.04,2182.632488
464.07,2119.767307
464.1,2012.989294
464.13,2018.778821
464.16,2022.51882
464.19,2106.304764
464.22,2116.600569
464.25,2021.380436
464.28,2127.055746
464.31,2129.502041
464.34,2076.751753
464.37,2189.847453
464.4,2083.387876
464.43,2045.067171
464.46,2029.356218
464.49,2186.174002
464.52,2092.053077
464.55,2057.127275
464.58,2051.611324
464.61,2074.552949
464.64,2070.935652
464.67,2027.38449
464.7,2166.579127
464.73,2195.777275
464.76,2113.073236
464.79,2058.294322
464.82,2108.710031
464.85,2058.224097
464.88,2167.070924
464.91,2056.156601
464.94,2042.000835
464.97,2022.192214
465,2100.543058
465.03,2158.822451
465.06,2066.076763
465.09,2191.069982
465.12,2169.659301
465.15,2149.16113
465.18,2146.75412
465.21,2123.206512
465.24,2075.764211
465.27,2195.382462
465.3,2054.369935
465.33,2179.558765
465.36,2167.085442
465.39,2187.370657
465.42,2198.050927
465.45,2020.358032
465.48,2077.163092
465.51,2007.827058
465.54,2129.133984
465.57,2000.201881
465.6,2090.313229
465.63,2138.535998
465.66,2020.486099
465.69,2055.480289
465.72,2032.42816
465.75,2010.139173
465.78,2050.500888
465.81,2147.94239
465.84,2020.003334
465.87,2026.848113
465.9,2196.584679
465.93,2067.060775
465.96,2112.508206
465.99,2192.902609
466.02,2165.744787
466.05,2033.308476
466.08,2096.085427
466.11,2036.22139
466.14,2113.733824
466.17,2028.95109
466.2,2128.459525
466.23,2119.601953
466.26,2189.889701
466.29,2160.996439
466.32,2195.073846
466.35,2010.324532
466.38,2137.292778
466.41,2125.49629
466.44,2181.869648
466.47,2144.172101
466.5,2028.651055
466.53,2187.75925
466.56,2097.191535
466.59,2169.141485
466.62,2112.452247
466.65,2017.957452
466.68,2081.830785
466.71,2151.955542
466.74,2130.280657
466.77,2044.805133
466.8,2060.8728
466.83,2157.609392
466.86,2094.213695
466.89,2138.209439
466.92,2079.126898
466.95,2005.019192
466.98,2110.594851
467.01,2065.293335
467.04,2026.127565
467.07,2162.248376
467.1,2030.643877
467.13,2064.052982
467.16,2078.112259
467.19,2011.956024
467.22,2036.612206
467.25,2021.225535
467.28,2123.405365
467.31,2064.230179
467.34,2067.328235
467.37,2189.787593
467.4,2189.712943
467.43,2094.495642
467.46,2090.817478
467.49,2075.212153
467.52,2106.050548
467.55,2155.69216
467.58,2135.99822
467.61,2039.011942
467.64,2092.431274
467.67,2119.138042
467.7,2056.721044
467.73,2053.637531
467.76,2162.326493
467.79,2050.550389
467.82,2099.169891
467.85,2001.801322
467.88,2155.385622
467.91,2157.811638
467.94,2008.743209
467.97,2182.404156
468,2068.405299
468.03,2143.469126
468.06,2101.577494
468.09,2061.990674
468.12,2066.855935
468.15,2168.477372
468.18,2013.29358
468.21,2023.770063
468.24,2136.564621
468.27,2123.942975
468.3,2039.029381
468.33,2171.104339
468.36,2150.687119
468.39,2126.711525
468.42,2188.382622
468.45,2098.883821
468.48,2098.76378
468.51,2181.420537
468.54,2015.324752
468.57,2182.420494
468.6,2065.944287
468.63,2164.646853
468.66,2112.58611
468.69,2103.597999
468.72,2114.067053
468.75,2062.935897
468.78,2092.639783
468.81,2064.763155
468.84,2100.109161
468.87,2022.321689
468.9,2121.651524
468.93,2008.796162
468.96,2062.589019
468.99,2085.359252
469.02,2154.285282
469.05,2181.73032
469.08,2064.859799
469.11,2016.766239
469.14,2169.252888
469.17,2030.96173
469.2,2009.736788
469.23,2095.426496
469.26,2057.558552
469.29,2064.944501
469.32,2075.117272
469.35,2116.390023
469.38,2092.500942
469.41,2100.360677
469.44,2018.16353
469.47,2112.435327
469.5,2077.07392
469.53,2128.255836
469.56,2123.246648
469.59,2010.353573
469.62,2168.809071
469.65,2199.220968
469.68,2118.897237
469.71,2162.455534
469.74,2192.851457
469.77,2171.896947
469.8,2010.248634
469.83,2024.933839
469.86,2037.751979
469.89,2123.981342
469.92,2105.24817
469.95,2042.331723
469.98,2037.589079
470.01,2190.662051
470.04,2028.44676
470.07,2089.803267
470.1,2150.738995
470.13,2140.907889
470.16,2080.794246
470.19,2197.126771
470.22,2155.664754
470.25,2177.322841
470.28,2056.752725
470.31,2107.150793
470.34,2003.103089
470.37,2010.302854
470.4,2126.034971
470.43,2103.088694
470.46,2039.078125
470.49,2158.939151
470.52,2123.922884
470.55,2015.856566
470.58,2046.742712
470.61,2098.592445
470.64,2166.865145
470.67,2088.773257
470.7,2040.887303
470.73,2025.751617
470.76,2126.751279
470.79,2114.448672
470.82,2177.820808
470.85,2140.495803
470.88,2199.568596
470.91,2182.991725
470.94,2114.013594
470.97,2059.927231
471,2123.756398
471.03,2174.913078
471.06,2082.570038
471.09,2071.526897
471.12,2046.657327
471.15,2097.783704
471.18,2065.305084
471.21,2136.107247
471.24,2135.926684
471.27,2148.655509
471.3,2021.493652
471.33,2079.546895
471.36,2079.451134
471.39,2048.495154
471.42,2116.3727
471.45,2149.439271
471.48,2027.517386
471.51,2186.399117
471.54,2143.741865
471.57,2145.24827
471.6,2075.679116
471.63,2130.636992
471.66,2189.177546
471.69,2093.189743
471.72,2054.538722
471.75,2086.174129
471.78,2026.66594
471.81,2120.514306
471.84,2102.905349
471.87,2159.208834
471.9,2130.934101
471.93,2014.025751
471.96,2126.199209
471.99,2171.13116
472.02,2076.781703
472.05,2198.537233
472.08,2094.557978
472.11,2167.320287
472.14,2179.346418
472.17,2099.175471
472.2,2132.293441
472.23,2143.01256
472.26,2023.646978
472.29,2145.488677
472.32,2198.523226
472.35,2096.923923
472.38,2072.066548
472.41,2081.792656
472.44,2063.776183
472.47,2163.508349
472.5,2137.636768
472.53,2172.893924
472.56,2162.914202
472.59,2057.724235
472.62,2064.547875
472.65,2041.755521
472.68,2053.018345
472.71,2145.519726
472.74,2057.285197
472.77,2038.563261
472.8,2019.141552
472.83,2070.968636
472.86,2146.326453
472.89,2060.179906
472.92,2063.566824
472.95,2078.344865
472.98,2034.160768
473.01,2118.022714
473.04,2033.884224
473.07,2115.947416
473.1,2169.592291
473.13,2043.692238
473.16,2105.364421
473.19,2113.766383
473.22,2121.348562
473.25,2007.861181
473.28,2061.090412
473.31,2089.482145
473.34,2105.423842
473.37,2198.947137
473.4,2168.130095
473.43,2088.585266
473.46,2183.494589
473.49,2021.083514
473.52,2004.948196
473.55,2127.015842
473.58,2117.056814
473.61,2032.605606
473.64,2068.827303
473.67,2042.727916
473.7,2198.351502
473.73,2108.541688
473.76,2183.561145
473.79,2191.278866
473.82,2068.486149
473.85,2050.85731
473.88,2103.992263
473.91,2007.570515
473.94,2161.240903
473.97,2079.681881
474,2108.953031
474.03,2111.162796
474.06,2007.52185
474.09,2057.722332
474.12,2161.599021
474.15,2146.680773
474.18,2158.297788
474.21,2152.505185
474.24,2116.310207
474.27,2119.25563
474.3,2126.250111
474.33,2030.693082
474.36,2015.890958
474.39,2011.014294
474.42,2104.92982
474.45,2150.350805
474.48,2191.248775
474.51,2090.975616
474.54,2177.728006
474.57,2096.043452
474.6,2000.864803
474.63,2029.328016
474.66,2030.565598
474.69,2047.719083
474.72,2058.788761
474.75,2063.235754
474.78,2114.102607
474.81,2024.334806
474.84,2196.503192
474.87,2053.074635
474.9,2095.79742
474.93,2092.8702
474.96,2113.067945
474.99,2147.27209
475.02,2174.282171
475.05,2153.072001
475.08,2080.304295
475.11,2160.033331
475.14,2170.062435
475.17,2094.749565
475.2,2198.024835
475.23,2058.301354
475.26,2077.221927
475.29,2180.028372
475.32,2074.632659
475.35,2157.200506
475.38,2154.122332
475.41,2000.362062
475.44,2117.074043
475.47,2039.157794
475.5,2168.721622
475.53,2044.595263
475.56,2091.439453
475.59,2197.662254
475.62,2008.171237
475.65,2165.699215
475.68,2198.064866
475.71,2140.712311
475.74,2021.365568
475.77,2198.875578
475.8,2155.868758
475.83,2008.177017
475.86,2097.10389
475.89,2046.979685
475.92,2068.97603
475.95,2064.875189
475.98,2187.475676
476.01,2110.480376
476.04,2143.280536
476.07,2189.234998
476.1,2013.17291
476.13,2038.71915
476.16,2131.007705
476.19,2052.122747
476.22,2199.542512
476.25,2106.054633
476.28,2087.062696
476.31,2156.592507
476.34,2055.004368
476.37,2010.966268
476.4,2071.853167
476.43,2104.603215
476.46,2136.743463
476.49,2012.133942
476.52,2163.144809
476.55,2178.523581
476.58,2187.742102
476.61,2003.948273
476.64,2123.045596
476.67,2113.210614
476.7,2109.772105
476.73,2019.002084
476.76,2089.445171
476.79,2195.589143
476.82,2114.211479
476.85,2160.20034
476.88,2179.916042
476.91,2170.42526
476.94,2133.267851
476.97,2022.578347
477,2142.16247
477.03,2047.950985
477.06,2160.883818
477.09,2164.52787
477.12,2086.875178
477.15,2084.130509
477.18,2197.783606
477.21,2112.947183
477.24,2031.315399
477.27,2098.953658
477.3,2090.859799
477.33,2156.903865
477.36,2162.968719
477.39,2151.702169
477.42,2107.185627
477.45,2101.238505
477.48,2051.301631
477.51,2108.591384
477.54,2091.058014
477.57,2055.407945
477.6,2164.724527
477.63,2034.131409
477.66,2090.276324
477.69,2092.965612
477.72,2158.832916
477.75,2119.505483
477.78,2162.912111
477.81,2094.237414
477.84,2167.393096
477.87,2183.501764
477.9,2019.821846
477.93,2051.420684
477.96,2055.109055
477.99,2040.574711
478.02,2040.783059
478.05,2070.467692
478.08,2146.139769
478.11,2119.765027
478.14,2015.151328
478.17,2126.63501
478.2,2057.882695
478.23,2115.071283
478.26,2165.112156
478.29,2034.126354
478.32,2151.867846
478.35,2183.452881
478.38,2131.416498
478.41,2112.228664
478.44,2014.682058
478.47,2114.283181
478.5,2094.938304
478.53,2169.159262
478.56,2041.359361
478.59,2167.775535
478.62,2185.597889
478.65,2138.537628
478.68,2168.804501
478.71,2186.30951
478.74,2005.427281
478.77,2071.184396
478.8,2047.474636
478.83,2167.007236
478.86,2041.281539
478.89,2122.180407
478.92,2000.06186
478.95,2077.342924
478.98,2021.116794
479.01,2184.584084
479.04,2129.658712
479.07,2008.443477
479.1,2023.378847
479.13,2008.734815
479.16,2187.821698
479.19,2072.39378
479.22,2039.958894
479.25,2053.991137
479.28,2173.034639
479.31,2005.92254
479.34,2049.001275
479.37,2064.077164
479.4,2074.933098
479.43,2168.617151
479.46,2060.157855
479.49,2016.962609
479.52,2059.145573
479.55,2097.169665
479.58,2130.413304
479.61,2131.733161
479.64,2059.374766
479.67,2193.78632
479.7,2162.538859
479.73,2010.927203
479.76,2134.40922
479.79,2126.063725
479.82,2071.550601
479.85,2052.612764
479.88,2123.376883
479.91,2094.486857
479.94,2044.41333
479.97,2003.377942
480,2023.895346
480.03,2027.46969
480.06,2174.789369
480.09,2159.313671
480.12,2120.103983
480.15,2005.614334
480.18,2089.547741
480.21,2157.018313
480.24,2018.127089
480.27,2167.024251
480.3,2081.075174
480.33,2112.860655
480.36,2122.385096
480.39,2130.371247
480.42,2144.219548
480.45,2045.936692
480.48,2023.942696
480.51,2026.968052
480.54,2182.637592
480.57,2144.360578
480.6,2022.960869
480.63,2181.651346
480.66,2042.370306
480.69,2151.997716
480.72,2123.470129
480.75,2005.12066
480.78,2051.502225
480.81,2050.623147
480.84,2185.931056
480.87,2018.486089
480.9,2036.487245
480.93,2063.269358
480.96,2128.009642
480.99,2173.136835
481.02,2109.782472
481.05,2179.358785
481.08,2070.12609
481.11,2044.962934
481.14,2002.668084
481.17,2014.027374
481.2,2045.121602
481.23,2105.45095
481.26,2071.91646
481.29,2143.737875
481.32,2090.844922
481.35,2059.140739
481.38,2034.515692
481.41,2187.954432
481.44,2006.491147
481.47,2172.190731
481.5,2041.424165
481.53,2017.278514
481.56,2122.363961
481.59,2122.246399
481.62,2098.156703
481.65,2054.869682
481.68,2026.236308
481.71,2158.023424
481.74,2056.215634
481.77,2148.894862
481.8,2092.803798
481.83,2116.67409
481.86,2071.665367
481.89,2015.717358
481.92,2110.839293
481.95,2114.518273
481.98,2165.828906
482.01,2066.095264
482.04,2194.57251
482.07,2091.778497
482.1,2097.23065
482.13,2010.076989
482.16,2062.711367
482.19,2006.384136
482.22,2078.010272
482.25,2161.729082
482.28,2125.951421
482.31,2006.296495
482.34,2192.461894
482.37,2171.669603
482.4,2155.033786
482.43,2045.99403
482.46,2106.365805
482.49,2030.207531
482.52,2146.586558
482.55,2046.65073
482.58,2093.109136
482.61,2102.959855
482.64,2057.609542
482.67,2054.282878
482.7,2062.6959
482.73,2147.131853
482.76,2001.219264
482.79,2168.113774
482.82,2160.654224
482.85,2106.790414
482.88,2099.137316
482.91,2095.843851
482.94,2118.393387
482.97,2097.523507
483,2066.420754
483.03,2088.420614
483.06,2104.430268
483.09,2145.608519
483.12,2101.632933
483.15,2167.53809
483.18,2112.804706
483.21,2124.261817
483.24,2128.36583
483.27,2046.619011
483.3,2059.016227
483.33,2133.323738
483.36,2148.059395
483.39,2170.690556
483.42,2174.422879
483.45,2017.393699
483.48,2017.392095
483.51,2094.63543
483.54,2189.176315
483.57,2086.261965
483.6,2198.504559
483.63,2132.195712
483.66,2104.675416
483.69,2185.899541
483.72,2158.036175
483.75,2163.023278
483.78,2008.690938
483.81,2033.724524
483.84,2174.686086
483.87,2156.338897
483.9,2002.900891
483.93,2121.777904
483.96,2194.512626
483.99,2007.537659
484.02,2075.217445
484.05,2011.501547
484.08,2032.893434
484.11,2182.753761
484.14,2107.97398
484.17,2030.591011
484.2,2059.629334
484.23,2042.052631
484.26,2072.186765
484.29,2054.166349
484.32,2063.052684
484.35,2050.715053
484.38,2078.04555
484.41,2047.728245
484.44,2184.73218
484.47,2162.258201
484.5,2045.093126
484.53,2023.541617
484.56,2059.003808
484.59,2026.640594
484.62,2100.407765
484.65,2143.925257
484.68,2061.380508
484.71,2169.213352
484.74,2117.796548
484.77,2156.77417
484.8,2137.12306
484.83,2062.220251
484.86,2197.992824
484.89,2079.982164
484.92,2040.219104
484.95,2108.700511
484.98,2086.140184
485.01,2015.425687
485.04,2034.364175
485.07,2149.103977
485.1,2001.467002
485.13,2030.647146
485.16,2162.209602
485.19,2135.576786
485.22,2038.778916
485.25,2057.430213
485.28,2063.815264
485.31,2052.424294
485.34,2050.779362
485.37,2178.640793
485.4,2006.197811
485.43,2123.094711
485.46,2034.658268
485.49,2195.583804
485.52,2163.207014
485.55,2052.271586
485.58,2091.095396
485.61,2107.802924
485.64,2066.113703
485.67,2066.681105
485.7,2036.272315
485.73,2159.521953
485.76,2009.586488
485.79,2179.419559
485.82,2111.942727
485.85,2061.227741
485.88,2165.899674
485.91,2112.357942
485.94,2135.285974
485.97,2122.917635
486,2087.758164
486.03,2105.599484
486.06,2134.640804
486.09,2022.095076
486.12,2041.649247
486.15,2064.014111
486.18,2000.768005
486.21,2157.656262
486.24,2095.22412
486.27,2186.411481
486.3,2043.577807
486.33,2155.835983
486.36,2154.346401
486.39,2030.010964
486.42,2156.718178
486.45,2142.328677
486.48,2096.492937
486.51,2083.60878
486.54,2012.065095
486.57,2120.353898
486.6,2121.121762
486.63,2050.425789
486.66,2066.624216
486.69,2045.327292
486.72,2170.54515
486.75,2027.266663
486.78,2006.870665
486.81,2168.282153
486.84,2133.675714
486.87,2175.205157
486.9,2194.447578
486.93,2104.195884
486.96,2127.082655
486.99,2118.801603
487.02,2110.795872
487.05,2176.719679
487.08,2160.568098
487.11,2198.277363
487.14,2104.508671
487.17,2120.20355
487.2,2015.400951
487.23,2169.022171
487.26,2026.390623
487.29,2199.623226
487.32,2180.775654
487.35,2171.525551
487.38,2116.984223
487.41,2139.451548
487.44,2175.770292
487.47,2028.545237
487.5,2105.390698
487.53,2071.017856
487.56,2190.466341
487.59,2126.895639
487.62,2126.081218
487.65,2112.302257
487.68,2066.095484
487.71,2161.872272
487.74,2173.116176
487.77,2100.369932
487.8,2068.653107
487.83,2092.155588
487.86,2034.276825
487.89,2144.263284
487.92,2177.768839
487.95,2150.695062
487.98,2190.908362
488.01,2118.914085
488.04,2111.04161
488.07,2113.80488
488.1,2028.766297
488.13,2008.459109
488.16,2058.390267
488.19,2081.726554
488.22,2067.68937
488.25,2147.365319
488.28,2124.341854
488.31,2041.118229
488.34,2145.951357
488.37,2017.948361
488.4,2083.744195
488.43,2173.882289
488.46,2191.275366
488.49,2089.926331
488.52,2183.033165
488.55,2089.288334
488.58,2045.410081
488.61,2018.38532
488.64,2025.627834
488.67,2034.287453
488.7,2155.986456
488.73,2009.909537
488.76,2143.586623
488.79,2133.549718
488.82,2009.563423
488.85,2118.105765
488.88,2049.372966
488.91,2199.292426
488.94,2146.633808
488.97,2023.632466
489,2014.41022
489.03,2196.13868
489.06,2053.371615
489.09,2146.83084
489.12,2071.824314
489.15,2051.368132
489.18,2141.328053
489.21,2073.271952
489.24,2044.100144
489.27,2192.401345
489.3,2037.446817
489.33,2046.328158
489.36,2148.835581
489.39,2043.619449
489.42,2087.958778
489.45,2194.345482
489.48,2160.881665
489.51,2073.453339
489.54,2167.371482
489.57,2039.616781
489.6,2057.240467
489.63,2107.929291
489.66,2117.580854
489.69,2069.480279
489.72,2102.914462
489.75,2198.074621
489.78,2142.783601
489.81,2038.240664
489.84,2189.234598
489.87,2049.117564
489.9,2112.920549
489.93,2187.619215
489.96,2036.67374
489.99,2008.866592
490.02,2010.705184
490.05,2066.400118
490.08,2120.499674
490.11,2172.987671
490.14,2151.988457
490.17,2185.915761
490.2,2100.366954
490.23,2114.884875
490.26,2006.392577
490.29,2123.756704
490.32,2049.484872
490.35,2125.081361
490.38,2095.30725
490.41,2049.990398
490.44,2163.942823
490.47,2071.280895
490.5,2152.253803
490.53,2116.276704
490.56,2187.622884
490.59,2175.073889
490.62,2035.958688
490.65,2050.96177
490.68,2190.454684
490.71,2165.631875
490.74,2009.742635
490.77,2167.652902
490.8,2120.058373
490.83,2097.467919
490.86,2150.667157
490.89,2179.566294
490.92,2156.426494
490.95,2042.397228
490.98,2098.859804
491.01,2077.121271
491.04,2053.465423
491.07,2010.840806
491.1,2110.348442
491.13,2062.244756
491.16,2152.280955
491.19,2056.858219
491.22,2000.318836
491.25,2120.401393
491.28,2094.977302
491.31,2139.364568
491.34,2121.182909
491.37,2018.757895
491.4,2157.103307
491.43,2040.920172
491.46,2110.285754
491.49,2175.49451
491.52,2107.977394
491.55,2088.766336
491.58,2099.326643
491.61,2197.198727
491.64,2131.796238
491.67,2061.500584
491.7,2124.66773
491.73,2039.368979
491.76,2151.62526
491.79,2167.737785
491.82,2164.394737
491.85,2047.146731
491.88,2073.918876
491.91,2057.975483
491.94,2028.78365
491.97,2142.563771
492,2026.581181
492.03,2179.496517
492.06,2075.335185
492.09,2027.441428
492.12,2036.486391
492.15,2146.86507
492.18,2159.330649
492.21,2194.998456
492.24,2058.591211
492.27,2010.918675
492.3,2043.768549
492.33,2060.414415
492.36,2191.358028
492.39,2167.033817
492.42,2105.995027
492.45,2033.408867
492.48,2198.399866
492.51,2037.348388
492.54,2165.647363
492.57,2136.740584
492.6,2185.720132
492.63,2172.274776
492.66,2041.98324
492.69,2064.697402
492.72,2169.695578
492.75,2022.992177
492.78,2060.725001
492.81,2133.029228
492.84,2064.341551
492.87,2042.688746
492.9,2007.228027
492.93,2002.360662
492.96,2072.56711
492.99,2197.751566
493.02,2124.301684
493.05,2105.458035
493.08,2191.256938
493.11,2042.790535
493.14,2062.574798
493.17,2066.243077
493.2,2042.475249
493.23,2178.28478
493.26,2128.503059
493.29,2063.061892
493.32,2152.759678
493.35,2018.332689
