Time,Twall
462.63,1723.579645
462.66,1722.886632
462.69,1710.253596
462.72,1702.944421
462.75,1641.463239
462.78,1622.724448
462.81,1721.76488
462.84,1740.437598
462.87,1731.833949
462.9,1650.265775
462.93,1678.794687
462.96,1680.310364
462.99,1700.729711
463.02,1794.378039
463.05,1755.422527
463.08,1654.960194
463.11,1756.570674
463.14,1729.198249
463.17,1778.236579
463.2,1774.115363
463.23,1703.281445
463.26,1716.176972
463.29,1613.22859
463.32,1647.324886
463.35,1736.526742
463.38,1666.970321
463.41,1726.154578
463.44,1700.149398
463.47,1794.772858
463.5,1671.946217
463.53,1790.360719
463.56,1731.91789
463.59,1708.696585
463.62,1759.354226
463.65,1646.539562
463.68,1630.977192
463.71,1607.962113
463.74,1705.088217
463.77,1743.658319
463.8,1608.92141
463.83,1651.030228
463.86,1752.534674
463.89,1622.62977
463.92,1665.783984
463.95,1615.199154
463.98,1780.158577
464.01,1691.259132
464.04,1707.29981
464.07,1749.550045
464.1,1709.767605
464.13,1660.798767
464.16,1691.419032
464.19,1673.574772
464.22,1697.893002
464.25,1768.82002
464.28,1662.209541
464.31,1787.09517
464.34,1761.188028
464.37,1746.5911
464.4,1738.060401
464.43,1613.167957
464.46,1780.950485
464.49,1765.068352
464.52,1698.903421
464.55,1605.969918
464.58,1651.653596
464.61,1632.46564
464.64,1693.918279
464.67,1658.994332
464.7,1725.638375
464.73,1781.292292
464.76,1738.825323
464.79,1644.2657
464.82,1761.873916
464.85,1627.782283
464.88,1713.513248
464.91,1627.916623
464.94,1612.532716
464.97,1738.604889
465,1789.05375
465.03,1704.959982
465.06,1788.907037
465.09,1626.533143
465.12,1708.02009
465.15,1661.339981
465.18,1731.995614
465.21,1776.845723
465.24,1600.155068
465.27,1634.044247
465.3,1608.710578
465.33,1602.582931
465.36,1733.3015
465.39,1654.835216
465.42,1702.513256
465.45,1672.94815
465.48,1607.871577
465.51,1714.459425
465.54,1604.455137
465.57,1793.589541
465.6,1681.841758
465.63,1782.683281
465.66,1775.540377
465.69,1780.736967
465.72,1661.942468
465.75,1649.040889
465.78,1634.565335
465.81,1676.677701
465.84,1601.736255
465.87,1763.7873
465.9,1700.970915
465.93,1776.862315
465.96,1798.51876
465.99,1796.657563
466.02,1622.046859
466.05,1700.043303
466.08,1727.503607
466.11,1731.90057
466.14,1789.367329
466.17,1775.7263
466.2,1749.380726
466.23,1624.283116
466.26,1724.009269
466.29,1649.863803
466.32,1764.494759
466.35,1694.728291
466.38,1658.300441
466.41,1690.631554
466.44,1699.285244
466.47,1722.548184
466.5,1600.002967
466.53,1697.280617
466.56,1756.570424
466.59,1726.789277
466.62,1757.363694
466.65,1675.776528
466.68,1637.199143
466.71,1740.476993
466.74,1732.797066
466.77,1685.23353
466.8,1745.002483
466.83,1730.739175
466.86,1641.983717
466.89,1794.116948
466.92,1714.859953
466.95,1677.838728
466.98,1628.214167
467.01,1628.326812
467.04,1655.395689
467.07,1678.067791
467.1,1654.776302
467.13,1697.404195
467.16,1604.61655
467.19,1783.978798
467.22,1768.875565
467.25,1638.944785
467.28,1792.151165
467.31,1716.291085
467.34,1704.066648
467.37,1607.59238
467.4,1745.842287
467.43,1652.002498
467.46,1777.482848
467.49,1667.803914
467.52,1705.686183
467.55,1701.018631
467.58,1613.836194
467.61,1611.830322
467.64,1692.909625
467.67,1627.860938
467.7,1768.795755
467.73,1781.898858
467.76,1640.179025
467.79,1784.119959
467.82,1691.821912
467.85,1600.739659
467.88,1629.659741
467.91,1670.600373
467.94,1633.285666
467.97,1676.651059
468,1637.576679
468.03,1708.790892
468.06,1727.945768
468.09,1757.254597
468.12,1777.286916
468.15,1693.135235
468.18,1683.825045
468.21,1765.001329
468.24,1663.24235
468.27,1773.166644
468.3,1706.734982
468.33,1686.114832
468.36,1600.218687
468.39,1768.810464
468.42,1618.627528
468.45,1702.330444
468.48,1702.656634
468.51,1770.177604
468.54,1663.24421
468.57,1667.917553
468.6,1689.27513
468.63,1720.37024
468.66,1776.919734
468.69,1728.170859
468.72,1769.628744
468.75,1739.368915
468.78,1775.142372
468.81,1703.727274
468.84,1682.023809
468.87,1678.145278
468.9,1780.388435
468.93,1653.168112
468.96,1795.93279
468.99,1683.996992
469.02,1660.708109
469.05,1733.35704
469.08,1779.609597
469.11,1668.169339
469.14,1788.158384
469.17,1720.644974
469.2,1611.337956
469.23,1762.241783
469.26,1783.108392
469.29,1628.794937
469.32,1740.005428
469.35,1675.947522
469.38,1722.421637
469.41,1797.895247
469.44,1728.937759
469.47,1658.720031
469.5,1605.983986
469.53,1784.39765
469.56,1627.09007
469.59,1784.515165
469.62,1615.779391
469.65,1660.248201
469.68,1673.631456
469.71,1703.597656
469.74,1735.312073
469.77,1798.58615
469.8,1649.182833
469.83,1779.499625
469.86,1714.685612
469.89,1792.531405
469.92,1668.790105
469.95,1667.036683
469.98,1741.756311
470.01,1637.915834
470.04,1736.611675
470.07,1763.716118
470.1,1634.586523
470.13,1782.041588
470.16,1714.823717
470.19,1604.023662
470.22,1781.626077
470.25,1699.130364
470.28,1750.951182
470.31,1632.888394
470.34,1788.404379
470.37,1771.828728
470.4,1790.149988
470.43,1746.637885
470.46,1724.428047
470.49,1637.319556
470.52,1777.863429
470.55,1784.61565
470.58,1701.562794
470.61,1737.651719
470.64,1641.157663
470.67,1733.484248
470.7,1686.921416
470.73,1772.663184
470.76,1794.76228
470.79,1714.138222
470.82,1739.271211
470.85,1653.682463
470.88,1625.244203
470.91,1781.995161
470.94,1756.113616
470.97,1699.536057
471,1759.924784
471.03,1778.733988
471.06,1653.77888
471.09,1783.208309
471.12,1689.996966
471.15,1636.572217
471.18,1729.813104
471.21,1655.077316
471.24,1636.71555
471.27,1603.932573
471.3,1640.445809
471.33,1607.202137
471.36,1721.229159
471.39,1747.717172
471.42,1661.501929
471.45,1612.560237
471.48,1751.158476
471.51,1673.755283
471.54,1663.458613
471.57,1731.481105
471.6,1677.585277
471.63,1749.723435
471.66,1710.450496
471.69,1768.957732
471.72,1708.57062
471.75,1709.036153
471.78,1749.743728
471.81,1740.465367
471.84,1703.008578
471.87,1638.394242
471.9,1766.777589
471.93,1673.834337
471.96,1603.023296
471.99,1690.143644
472.02,1745.833932
472.05,1753.955734
472.08,1622.399167
472.11,1711.7493
472.14,1642.574681
472.17,1708.107453
472.2,1656.021202
472.23,1705.695987
472.26,1688.934387
472.29,1712.027092
472.32,1708.741755
472.35,1764.506736
472.38,1738.488902
472.41,1734.656281
472.44,1681.570663
472.47,1723.984946
472.5,1671.477209
472.53,1666.816605
472.56,1636.761871
472.59,1670.096
472.62,1788.929483
472.65,1789.957713
472.68,1694.651232
472.71,1667.426658
472.74,1600.107451
472.77,1660.567752
472.8,1642.715321
472.83,1688.526244
472.86,1703.682592
472.89,1615.284401
472.92,1621.811398
472.95,1641.100352
472.98,1794.488966
473.01,1676.72637
473.04,1775.056561
473.07,1623.3685
473.1,1636.216967
473.13,1759.47233
473.16,1682.580722
473.19,1733.545888
473.22,1718.479733
473.25,1760.032234
473.28,1695.327543
473.31,1693.492101
473.34,1660.250442
473.37,1622.398644
473.4,1791.64888
473.43,1655.246386
473.46,1711.347394
473.49,1601.694737
473.52,1666.364101
473.55,1784.947939
473.58,1686.902825
473.61,1607.829727
473.64,1680.854825
473.67,1614.254573
473.7,1608.627341
473.73,1722.602705
473.76,1716.945366
473.79,1613.938232
473.82,1776.642221
473.85,1752.317735
473.88,1688.276733
473.91,1768.559245
473.94,1620.019748
473.97,1623.482847
474,1708.983816
474.03,1605.623366
474.06,1724.162039
474.09,1660.100339
474.12,1760.820786
474.15,1613.456553
474.18,1602.862098
474.21,1703.570758
474.24,1649.547552
474.27,1691.943269
474.3,1616.783868
474.33,1715.36153
474.36,1758.694635
474.39,1676.153557
474.42,1736.895822
474.45,1717.302481
474.48,1695.695741
474.51,1710.350386
474.54,1766.376479
474.57,1698.119586
474.6,1674.457528
474.63,1742.669163
474.66,1781.298183
474.69,1639.838265
474.72,1660.967949
474.75,1710.512493
474.78,1689.138445
474.81,1613.437884
474.84,1621.089903
474.87,1739.960625
474.9,1746.565272
474.93,1731.847523
474.96,1629.562615
474.99,1630.770516
475.02,1626.752743
475.05,1691.405592
475.08,1670.114858
475.11,1723.871251
475.14,1783.816773
475.17,1748.998584
475.2,1616.618018
475.23,1720.561253
475.26,1666.637262
475.29,1747.602745
475.32,1617.221275
475.35,1661.026543
475.38,1644.603033
475.41,1759.374668
475.44,1633.287466
475.47,1725.013507
475.5,1755.788796
475.53,1766.026512
475.56,1613.107264
475.59,1745.107535
475.62,1621.96122
475.65,1726.849715
475.68,1699.716048
475.71,1690.295615
475.74,1719.129938
475.77,1631.074034
475.8,1746.872797
475.83,1602.074338
475.86,1650.48035
475.89,1666.086636
475.92,1755.180265
475.95,1674.608074
475.98,1730.325265
476.01,1672.84806
476.04,1767.38069
476.07,1732.779997
476.1,1755.449214
476.13,1653.818208
476.16,1788.643244
476.19,1655.262005
476.22,1603.447904
476.25,1701.02614
476.28,1632.681396
476.31,1621.273409
476.34,1791.596264
476.37,1783.127317
476.4,1652.952847
476.43,1645.734592
476.46,1739.823613
476.49,1687.227112
476.52,1678.834391
476.55,1630.694747
476.58,1791.237896
476.61,1683.658231
476.64,1733.841283
476.67,1721.361801
476.7,1794.346353
476.73,1727.358023
476.76,1663.678387
476.79,1735.240326
476.82,1798.314882
476.85,1703.979064
476.88,1629.109958
476.91,1644.556843
476.94,1659.437411
476.97,1625.389319
477,1610.256212
477.03,1672.548873
477.06,1635.340653
477.09,1758.428531
477.12,1602.854678
477.15,1719.492136
477.18,1626.118204
477.21,1647.383584
477.24,1632.383757
477.27,1797.415868
477.3,1605.060847
477.33,1620.654395
477.36,1797.610992
477.39,1673.089944
477.42,1794.779143
477.45,1672.425971
477.48,1718.224588
477.51,1634.131038
477.54,1701.105063
477.57,1631.173457
477.6,1689.183606
477.63,1754.31609
477.66,1785.45913
477.69,1700.247725
477.72,1667.092481
477.75,1720.426601
477.78,1769.290345
477.81,1601.72857
477.84,1682.24703
477.87,1636.381452
477.9,1601.977846
477.93,1657.778828
477.96,1678.423495
477.99,1725.917473
478.02,1721.341647
478.05,1640.208877
478.08,1763.369072
478.11,1723.804197
478.14,1745.964247
478.17,1781.303275
478.2,1757.939872
478.23,1796.996023
478.26,1674.551989
478.29,1684.660605
478.32,1619.467798
478.35,1651.244961
478.38,1641.435902
478.41,1641.035751
478.44,1649.307989
478.47,1645.518733
478.5,1626.160204
478.53,1699.702636
478.56,1775.505928
478.59,1604.632921
478.62,1702.791391
478.65,1739.729397
478.68,1686.502557
478.71,1756.444703
478.74,1777.670758
478.77,1630.52088
478.8,1773.295593
478.83,1684.192598
478.86,1759.972363
478.89,1675.758127
478.92,1671.951316
478.95,1601.954702
478.98,1655.399111
479.01,1650.436657
479.04,1662.482213
479.07,1645.241745
479.1,1618.690718
479.13,1708.81284
479.16,1699.205166
479.19,1697.618968
479.22,1629.799494
479.25,1658.398499
479.28,1625.843961
479.31,1724.401604
479.34,1639.083047
479.37,1790.855243
479.4,1689.585883
479.43,1630.124086
479.46,1763.191531
479.49,1783.760305
479.52,1718.246031
479.55,1678.914111
479.58,1766.107516
479.61,1615.807064
479.64,1775.793553
479.67,1792.869955
479.7,1691.060924
479.73,1787.875757
479.76,1637.742105
479.79,1764.454856
479.82,1724.179396
479.85,1686.477752
479.88,1716.729431
479.91,1660.006855
479.94,1611.132546
479.97,1626.751092
480,1742.32088
480.03,1615.399999
480.06,1635.241337
480.09,1644.21076
480.12,1721.938849
480.15,1710.88392
480.18,1625.056074
480.21,1706.991864
480.24,1643.804083
480.27,1742.711293
480.3,1731.169111
480.33,1753.854056
480.36,1630.617684
480.39,1607.826295
480.42,1654.852721
480.45,1619.201496
480.48,1646.283349
480.51,1766.210804
480.54,1641.866568
480.57,1788.270241
480.6,1699.22807
480.63,1736.961898
480.66,1643.46243
480.69,1742.834886
480.72,1686.33379
480.75,1689.11554
480.78,1769.246964
480.81,1645.178938
480.84,1700.303538
480.87,1691.816516
480.9,1638.03939
480.93,1754.431833
480.96,1627.463419
480.99,1780.060229
481.02,1695.470868
481.05,1705.331199
481.08,1735.427081
481.11,1676.143194
481.14,1601.312661
481.17,1613.915889
481.2,1692.67592
481.23,1749.4606
481.26,1751.638575
481.29,1666.898172
481.32,1693.911747
481.35,1685.758424
481.38,1724.315891
481.41,1794.64998
481.44,1641.356254
481.47,1740.714488
481.5,1689.61203
481.53,1796.152433
481.56,1698.75894
481.59,1723.483533
481.62,1639.381428
481.65,1699.437381
481.68,1768.922612
481.71,1636.6571
481.74,1623.361407
481.77,1782.247137
481.8,1698.297119
481.83,1610.327111
481.86,1758.201191
481.89,1652.453609
481.92,1741.686762
481.95,1709.113274
481.98,1623.52558
482.01,1682.758243
482.04,1728.773509
482.07,1787.396894
482.1,1687.7199
482.13,1779.494808
482.16,1625.482019
482.19,1705.991232
482.22,1719.9323
482.25,1603.09171
482.28,1696.276818
482.31,1707.575246
482.34,1786.437483
482.37,1666.957972
482.4,1759.257871
482.43,1752.649615
482.46,1663.688706
482.49,1697.603529
482.52,1778.319734
482.55,1736.886687
482.58,1727.188814
482.61,1717.105342
482.64,1638.8967
482.67,1720.469124
482.7,1772.148249
482.73,1611.219339
482.76,1728.77233
482.79,1791.064602
482.82,1736.397696
482.85,1675.422626
482.88,1745.271885
482.91,1683.661224
482.94,1648.333872
482.97,1684.715606
483,1763.12164
483.03,1655.694894
483.06,1616.134551
483.09,1621.593926
483.12,1784.245474
483.15,1696.459985
483.18,1674.063009
483.21,1694.090188
483.24,1626.747199
483.27,1721.016836
483.3,1798.807337
483.33,1673.242842
483.36,1601.895233
483.39,1787.687987
483.42,1729.957536
483.45,1791.064557
483.48,1786.646689
483.51,1796.719731
483.54,1661.826707
483.57,1684.462737
483.6,1758.595185
483.63,1764.96575
483.66,1768.379471
483.69,1720.042091
483.72,1600.288322
483.75,1723.962497
483.78,1754.893213
483.81,1631.675239
483.84,1778.950682
483.87,1662.856941
483.9,1623.980239
483.93,1708.26934
483.96,1745.025643
483.99,1662.293635
484.02,1704.662376
484.05,1678.793369
484.08,1697.540382
484.11,1784.512424
484.14,1618.926842
484.17,1615.434365
484.2,1795.643405
484.23,1690.275356
484.26,1754.83684
484.29,1628.158656
484.32,1701.561982
484.35,1691.599185
484.38,1624.359466
484.41,1794.485008
484.44,1770.219188
484.47,1637.805232
484.5,1798.134899
484.53,1781.613235
484.56,1755.725365
484.59,1649.860918
484.62,1601.192906
484.65,1662.641481
484.68,1653.665269
484.71,1749.757044
484.74,1746.666285
484.77,1700.571934
484.8,1614.521329
484.83,1624.552685
484.86,1727.959922
484.89,1747.252112
484.92,1732.580336
484.95,1680.678466
484.98,1740.593383
485.01,1773.958945
485.04,1762.73218
485.07,1681.463108
485.1,1781.119345
485.13,1691.731291
485.16,1657.858386
485.19,1743.202943
485.22,1627.238412
485.25,1700.332301
485.28,1627.085254
485.31,1729.643153
485.34,1695.728332
485.37,1628.586984
485.4,1709.812332
485.43,1617.601005
485.46,1707.178775
485.49,1708.348854
485.52,1690.979769
485.55,1772.10384
485.58,1634.06391
485.61,1779.025876
485.64,1639.848033
485.67,1688.211925
485.7,1674.957249
485.73,1795.302381
485.76,1698.368109
485.79,1756.062616
485.82,1753.870391
485.85,1757.67352
485.88,1704.523883
485.91,1737.161116
485.94,1742.491292
485.97,1759.871429
486,1677.386759
486.03,1687.381835
486.06,1694.930751
486.09,1675.694745
486.12,1610.792076
486.15,1618.340622
486.18,1672.644429
486.21,1671.483096
486.24,1615.1626
486.27,1664.764577
486.3,1737.384584
486.33,1698.594115
486.36,1697.671609
486.39,1740.129717
486.42,1674.704793
486.45,1691.39208
486.48,1767.230723
486.51,1690.331365
486.54,1621.489228
486.57,1681.274309
486.6,1758.86619
486.63,1616.396104
486.66,1661.458636
486.69,1649.458407
486.72,1784.110449
486.75,1729.394054
486.78,1600.683153
486.81,1749.331331
486.84,1648.431886
486.87,1702.012319
486.9,1678.127341
486.93,1700.00661
486.96,1614.993457
486.99,1633.633342
487.02,1658.708151
487.05,1757.12878
487.08,1689.168388
487.11,1716.637493
487.14,1696.561927
487.17,1645.940309
487.2,1615.112304
487.23,1711.366838
487.26,1676.769848
487.29,1621.125096
487.32,1691.282448
487.35,1755.578318
487.38,1775.411038
487.41,1775.386969
487.44,1750.420118
487.47,1633.888206
487.5,1725.390418
487.53,1769.920408
487.56,1748.687737
487.59,1747.420483
487.62,1737.002128
487.65,1756.677809
487.68,1635.469481
487.71,1623.567343
487.74,1721.599323
487.77,1649.221733
487.8,1753.5692
487.83,1652.990313
487.86,1743.059866
487.89,1762.370914
487.92,1786.628508
487.95,1704.172985
487.98,1627.727046
488.01,1639.127
488.04,1769.789593
488.07,1739.420752
488.1,1645.551114
488.13,1712.247351
488.16,1627.321719
488.19,1657.385291
488.22,1635.318963
488.25,1684.473395
488.28,1606.998816
488.31,1754.383104
488.34,1791.259391
488.37,1747.484745
488.4,1780.329003
488.43,1778.795366
488.46,1659.859825
488.49,1703.612038
488.52,1602.256121
488.55,1610.283848
488.58,1653.714661
488.61,1638.596213
488.64,1667.48159
488.67,1706.229372
488.7,1610.777795
488.73,1659.364156
488.76,1775.759538
488.79,1662.034769
488.82,1605.869826
488.85,1702.230112
488.88,1783.368498
488.91,1606.115011
488.94,1647.102312
488.97,1787.975842
489,1634.39222
489.03,1632.791212
489.06,1782.623298
489.09,1714.231171
489.12,1643.159134
489.15,1755.350465
489.18,1623.982131
489.21,1667.351513
489.24,1703.191494
489.27,1691.51875
489.3,1685.316618
489.33,1606.986416
489.36,1693.057986
489.39,1798.740084
489.42,1636.393732
489.45,1664.620447
489.48,1654.692962
489.51,1692.373345
489.54,1776.70395
489.57,1792.98268
489.6,1731.064065
489.63,1657.187505
489.66,1619.559743
489.69,1777.444222
489.72,1607.140043
489.75,1682.313586
489.78,1642.228513
489.81,1690.8776
489.84,1700.178712
489.87,1649.711317
489.9,1710.573408
489.93,1661.266636
489.96,1604.495652
489.99,1627.567997
490.02,1747.476001
490.05,1726.043338
490.08,1679.133785
490.11,1783.173656
490.14,1696.126749
490.17,1710.303744
490.2,1638.262781
490.23,1632.952313
490.26,1661.099281
490.29,1795.3931
490.32,1773.10905
490.35,1701.437704
490.38,1737.009777
490.41,1772.102267
490.44,1663.114551
490.47,1662.424364
490.5,1606.181927
490.53,1653.472902
490.56,1657.225015
490.59,1719.124639
490.62,1669.285909
490.65,1697.752556
490.68,1625.408622
490.71,1638.252158
490.74,1797.261674
490.77,1667.15781
490.8,1601.962836
490.83,1753.358235
490.86,1789.238352
490.89,1659.459969
490.92,1698.750699
490.95,1641.377004
490.98,1722.735533
491.01,1738.557395
491.04,1781.183489
491.07,1765.278244
491.1,1631.944639
491.13,1703.035239
491.16,1707.234338
491.19,1740.42896
491.22,1655.394369
491.25,1670.605087
491.28,1705.959227
491.31,1601.64854
491.34,1675.183865
491.37,1612.837816
491.4,1695.770165
491.43,1793.913433
491.46,1672.43768
491.49,1606.152951
491.52,1638.138059
491.55,1709.647123
491.58,1795.348166
491.61,1768.340063
491.64,1613.611206
491.67,1683.436672
491.7,1750.475165
491.73,1716.873194
491.76,1788.482744
491.79,1783.740332
491.82,1730.448772
491.85,1718.508316
491.88,1703.250621
491.91,1691.681882
491.94,1753.223945
491.97,1716.907502
492,1603.214598
492.03,1772.78742
492.06,1642.500895
492.09,1727.619239
492.12,1765.313407
492.15,1634.12102
492.18,1774.035704
492.21,1665.028099
492.24,1629.760956
492.27,1695.059155
492.3,1750.549256
492.33,1658.467619
492.36,1601.833248
492.39,1730.500702
492.42,1766.355124
492.45,1650.98985
492.48,1710.88992
492.51,1658.429409
492.54,1626.569481
492.57,1720.461651
492.6,1632.01491
492.63,1715.118171
492.66,1774.075395
492.69,1728.834686
492.72,1795.476908
492.75,1755.417764
492.78,1774.515546
492.81,1749.003659
492.84,1726.96533
492.87,1741.371818
492.9,1663.695275
492.93,1799.070934
492.96,1674.967711
492.99,1624.962983
493.02,1749.582852
493.05,1695.770169
493.08,1729.277914
493.11,1622.971423
493.14,1768.904364
493.17,1619.524974
493.2,1730.627014
493.23,1792.784034
493.26,1717.31729
493.29,1687.065417
493.32,1764.847015
493.35,1615.529303
493.38,1640.650114
493.41,1638.196858
493.44,1778.772512
493.47,1750.210593
493.5,1631.264758
493.53,1679.639719
493.56,1624.210163
493.59,1753.539585
493.62,1703.738671
493.65,1652.783725
493.68,1709.621554
493.71,1632.817856
493.74,1788.851431
493.77,1625.734321
493.8,1697.211222
493.83,1697.135852
493.86,1710.670503
493.89,1609.034494
493.92,1785.242199
493.95,1608.687965
493.98,1796.453993
494.01,1728.497344
494.04,1606.354799
494.07,1747.11209
494.1,1791.380362
494.13,1776.383154
494.16,1600.165656
494.19,1725.600729
494.22,1636.564176
494.25,1673.312963
494.28,1797.460861
494.31,1623.375808
494.34,1776.713152
494.37,1677.826389
494.4,1792.149258
494.43,1657.610724
494.46,1614.954419
494.49,1646.072244
494.52,1660.276488
494.55,1761.175309
494.58,1796.718046
494.61,1769.830646
494.64,1720.714709
494.67,1758.378277
494.7,1623.500594
494.73,1722.399778
494.76,1750.337708
494.79,1707.92785
494.82,1606.043663
494.85,1776.240022
494.88,1681.240185
494.91,1702.610641
494.94,1689.433598
494.97,1731.699096
495,1777.680337
495.03,1623.672818
495.06,1654.418905
495.09,1716.645838
495.12,1712.266104
495.15,1697.271029
495.18,1679.603818
495.21,1659.958785
495.24,1678.167072
495.27,1702.436392
495.3,1750.125333
495.33,1747.796307
495.36,1725.556496
495.39,1750.76171
495.42,1658.139849
495.45,1768.079091
495.48,1654.804673
495.51,1785.050014
495.54,1710.915359
495.57,1729.006496
495.6,1667.316517
495.63,1706.733742
495.66,1683.769333
495.69,1755.988693
495.72,1751.621316
495.75,1792.991957
495.78,1777.298872
495.81,1681.372624
495.84,1744.720095
495.87,1686.09827
495.9,1727.446542
495.93,1747.16096
495.96,1708.367781
495.99,1648.998709
496.02,1706.849763
496.05,1799.393076
496.08,1666.80786
496.11,1663.237288
496.14,1696.086535
496.17,1748.850995
496.2,1705.418783
496.23,1767.89035
496.26,1746.343436
496.29,1631.775484
496.32,1699.729559
496.35,1762.75127
496.38,1665.740888
496.41,1745.874498
496.44,1743.206093
496.47,1718.323321
496.5,1704.633132
496.53,1652.666083
496.56,1681.122749
496.59,1760.11969
496.62,1602.296996
496.65,1643.577604
496.68,1742.91836
496.71,1719.37543
496.74,1673.512211
496.77,1706.983703
496.8,1720.408802
496.83,1711.316695
496.86,1617.680563
496.89,1604.694168
496.92,1641.090766
496.95,1770.238998
496.98,1646.979089
497.01,1746.696837
497.04,1711.237593
497.07,1768.711318
497.1,1752.611567
497.13,1767.151859
497.16,1771.756597
497.19,1777.618538
497.22,1689.470586
497.25,1640.093465
497.28,1646.210382
497.31,1628.643037
497.34,1779.232286
497.37,1744.175131
497.4,1616.701577
497.43,1638.682128
497.46,1693.876696
497.49,1674.315608
497.52,1733.473989
497.55,1707.691573
497.58,1710.921906
497.61,1701.383285
497.64,1714.384614
497.67,1645.038405
497.7,1702.09713
497.73,1760.093834
497.76,1771.47441
497.79,1627.973166
497.82,1765.989026
497.85,1796.991291
497.88,1679.488924
497.91,1774.27933
497.94,1608.179182
497.97,1671.444703
498,1631.251847
498.03,1616.979503
498.06,1654.545195
498.09,1750.740356
498.12,1609.748043
498.15,1725.365125
498.18,1615.59018
498.21,1718.817646
498.24,1636.631173
498.27,1616.702815
498.3,1735.147706
498.33,1665.243039
498.36,1730.236109
498.39,1666.51424
498.42,1689.676918
498.45,1649.415766
498.48,1602.424508
498.51,1657.524486
498.54,1669.333441
498.57,1701.704874
498.6,1664.101194
498.63,1667.55802
498.66,1774.861816
498.69,1639.146956
498.72,1617.771183
498.75,1663.135345
498.78,1660.082353
498.81,1750.679077
498.84,1756.112412
498.87,1729.268976
498.9,1778.31828
498.93,1655.277903
498.96,1614.292658
498.99,1639.95108
499.02,1644.754239
499.05,1661.408002
499.08,1607.243568
499.11,1760.569688
499.14,1783.843198
499.17,1633.653891
499.2,1739.092264
499.23,1786.251121
499.26,1718.98486
499.29,1785.177259
499.32,1617.321387
499.35,1700.183156
499.38,1756.233588
499.41,1750.069058
499.44,1636.421327
499.47,1618.463442
499.5,1638.138259
499.53,1799.963588
499.56,1753.096951
499.59,1721.484096
499.62,1754.332119
499.65,1687.152408
499.68,1642.516447
499.71,1751.709448
499.74,1669.925908
499.77,1635.776577
499.8,1668.76742
499.83,1682.676678
499.86,1627.747463
499.89,1685.05171
499.92,1624.879457
499.95,1667.107576
499.98,1747.155898
500.01,1746.281498
500.04,1601.358312
500.07,1618.208358
500.1,1702.302874
500.13,1652.687302
500.16,1723.461394
500.19,1662.778349
500.22,1682.54725
500.25,1691.833674
500.28,1722.512317
500.31,1714.400642
500.34,1703.442636
500.37,1744.190169
500.4,1629.561959
500.43,1651.878752
500.46,1769.879693
500.49,1713.181953
500.52,1644.677638
500.55,1798.070791
500.58,1608.535712
500.61,1613.483654
500.64,1787.293537
500.67,1631.295361
500.7,1648.74495
500.73,1717.734594
500.76,1678.797384
500.79,1605.229802
500.82,1644.224155
500.85,1611.485019
500.88,1655.364286
500.91,1782.830144
500.94,1630.094405
500.97,1634.429868
501,1768.569321
501.03,1716.445305
501.06,1645.18834
501.09,1774.40963
501.12,1783.708126
501.15,1609.305107
501.18,1783.299647
501.21,1729.143606
501.24,1646.40343
501.27,1679.448978
501.3,1760.224428
501.33,1733.061602
501.36,1634.307225
501.39,1604.679389
501.42,1714.538714
501.45,1651.210518
501.48,1714.061717
501.51,1761.456234
501.54,1787.733348
501.57,1783.122467
501.6,1726.114085
501.63,1617.596129
501.66,1665.280484
501.69,1790.523789
501.72,1723.25514
501.75,1706.228195
501.78,1799.17074
501.81,1743.245436
501.84,1754.826191
501.87,1632.486066
501.9,1793.119366
501.93,1628.311266
501.96,1606.232382
501.99,1610.859858
502.02,1603.241806
502.05,1795.295573
502.08,1723.336656
502.11,1704.085077
502.14,1666.225046
502.17,1791.55222
502.2,1698.694601
502.23,1776.562335
502.26,1792.57137
502.29,1655.31533
502.32,1654.150226
502.35,1720.178421
502.38,1659.647323
502.41,1647.723689
502.44,1728.713401
502.47,1613.579075
502.5,1699.319198
502.53,1691.633819
502.56,1652.662693
502.59,1795.812613
502.62,1649.645425
502.65,1738.568837
502.68,1628.364355
502.71,1743.908795
502.74,1744.656083
502.77,1726.433456
502.8,1657.361406
502.83,1766.274119
502.86,1728.453792
502.89,1735.939619
502.92,1734.463445
502.95,1702.862526
502.98,1710.640676
503.01,1676.084611
503.04,1787.752788
503.07,1775.020144
503.1,1736.967467
503.13,1641.76451
503.16,1729.694722
503.19,1747.386095
503.22,1716.10402
503.25,1708.664105
503.28,1785.52626
503.31,1700.025419
503.34,1640.172781
503.37,1678.411993
503.4,1768.789878
503.43,1678.253419
503.46,1612.890649
503.49,1602.156187
503.52,1627.40103
503.55,1618.550142
503.58,1793.73035
503.61,1604.366485
503.64,1684.91171
503.67,1799.061174
503.7,1735.988444
503.73,1626.044668
503.76,1617.815881
503.79,1753.944168
503.82,1637.725344
503.85,1749.941366
503.88,1705.493843
503.91,1725.630544
503.94,1721.920629
503.97,1732.175967
504,1794.60175
504.03,1743.782866
504.06,1623.402426
504.09,1797.581549
504.12,1723.219894
504.15,1763.011539
504.18,1750.929736
504.21,1707.719363
504.24,1615.752255
504.27,1763.896811
504.3,1726.028707
504.33,1678.595705
504.36,1779.063525
504.39,1766.708534
504.42,1675.458817
504.45,1740.687676
504.48,1743.630051
504.51,1628.444682
504.54,1751.94868
504.57,1728.549951
504.6,1656.836787
504.63,1675.880678
504.66,1691.176816
